video_id,title,channel_title,publish_time,country,category_id,category_name,language,duration,views,likes,comments
WuKcXULvFp8,'Trump's mafia-style extortion' | Simon Marks' American Week,LBC,2026-01-16T19:56:45Z,AU,25,News&Politics,en-GB,PT11M47S,305253,7109,1800
HuuKFI0YGGo,Toàn Cảnh Cuộc Vây Bắt Tổng Thống Venezuela Của Mỹ,CD Media - Quân Sự,2026-01-10T10:00:26Z,VN,28,News&Politics,vi,PT16M13S,305042,2607,814
HxF0GylOFr4,Tim Miller: Trump Can’t Stop What He Started,The Bulwark,2026-01-17T02:29:59Z,US,25,News&Politics,en-US,PT17M18S,302578,11129,1277
IuJ-Vdt3cXM,"CALIFORNIA TECH COLLAPSE: Google Founder Flees as State Seizes ""Voting Power""",Dana Sterling,2026-01-17T15:58:22Z,US,25,News&Politics,en,PT17M11S,302138,13795,3145
JhS3wJTFqAo,Stephen Miller MELTS DOWN as it goes HORRIBLY WRONG,Adam Mockler,2026-01-17T13:56:20Z,US,25,News&Politics,en,PT9M22S,299285,25475,5845
PafAPAGkwIk,Trump's BOARD OF PEACE: Pakistan INVITED to join; Israel CRIES | Change has come | Mansoor Ali Khan,Mansoor Ali Khan,2026-01-18T15:23:26Z,GB,25,News&Politics,ur,PT22M1S,297445,14970,1284
mrpw03bP5DI,Minneapolis City Council Member Exposed!,Trish Regan,2026-01-17T16:01:14Z,US,25,News&Politics,en-US,PT1M3S,292800,20735,952
Z6lWX0FZeNU,Trump and ICE Sink To New Low In Shock Move,Pod Save America,2026-01-16T14:01:02Z,US,25,News&Politics,en,PT1H19M33S,291497,11992,2743
9PlUDBU0XIw,Exclusive: Jesy Nelson Opens Up on Her Twins' Devastating Diagnosis | This Morning,This Morning,2026-01-07T12:25:11Z,GB,24,News&Politics,en-GB,PT12M32S,290834,4550,613
1jkNlogN6To,Tucker Responds to Shlomo‼️🔥🔥 #usa #israel #palestine #politics #congress #america #news #canada,Breezy Politics,2026-01-13T00:14:00Z,GB,22,News&Politics,en,PT38S,288818,37881,4109
y2Z3ZUbL2e0,Tim Walz Calls for Mass Resistance Against ICE in Minnesota,"electron media group, inc.",2026-01-15T03:10:09Z,NZ,25,News&Politics,en,PT5M56S,288729,26217,5578
Yyeq9pwrZKg,Pam Bondi COLLAPSES After Judge REVEALS Devastating Courtroom Details!,Public Affairs Media,2026-01-13T18:52:27Z,NZ,22,News&Politics,en-US,PT21M44S,285843,9125,940
xbWd0jKsiXA,New passport rules for Britons with dual citizenship,The Independent,2026-01-15T21:01:08Z,GB,25,News&Politics,en-GB,PT3M,281402,3933,1097
yQKUVKMa9sw,Iran Revolution 2026: Is the Regime Finally Falling? | The Untold Story,FOX News Podcasts,2026-01-14T21:07:05Z,US,25,News&Politics,en,PT22M54S,281340,8272,1536
3Oa7-USsgxM,These are vicious lies: Laura Ingraham,Fox News Clips,2026-01-15T02:00:06Z,US,25,News&Politics,en,PT8M43S,281336,9932,2180
0HaBUlJn2-o,US considers military action over Iran's tyranny,Fox News Clips,2026-01-16T18:00:03Z,CA,25,News&Politics,en,PT9M58S,280912,5107,1318
yFkByYqvWN0,"Trump responds after Iran leader calls him ""criminal""",LiveNOW from FOX,2026-01-18T20:00:00Z,AU,25,News&Politics,en,PT19M30S,276233,5138,1472
ltdKuZnyTtk,How Trump’s Insurrection Act Threat is Backfiring | Inside Trump's Head,The Daily Beast,2026-01-17T19:00:07Z,US,25,News&Politics,en,PT42M11S,274054,13403,4417
9kPy6BPOhsE,European leaders warn Trump over Greenland ‘blackmail’,Channel 4 News,2026-01-18T18:56:14Z,GB,25,News&Politics,en,PT18M53S,271246,3514,2754
L7Xxb5ISvWo,IHIP News: US Allies Prepare to DEFEND GREENLAND Against Trump! World Leaders on TURNING ON US!,I've Had It,2026-01-15T19:00:00Z,GB,25,News&Politics,en-US,PT17M26S,269419,15595,2468
ioxlbBuDl1I,Trump vows tariffs on eight European nations over Greenland,Al Jazeera English,2026-01-17T17:30:55Z,GB,25,News&Politics,en,PT4M52S,267472,2232,1945
uAKwtBebDWI,"Canada reaches tariff deal with China on EVs, canola",CBC News,2026-01-16T12:54:21Z,CA,25,News&Politics,en-CA,PT10M41S,267368,4915,0
kIcwK4wbYfg,Tàu mang chữ Trung Quốc trôi dạt gần nhà máy lọc dầu Dung Quất,Little Saigon TV Official,2026-01-06T04:00:53Z,VN,25,News&Politics,vi,PT1M26S,266535,1240,7
uVBeFMDZJ0E,Mỹ - Israel Chuẩn Bị Tấn Công Iran: 6 Máy Bay Ném Bom B-2 Spirit Áp Sát Cửa Nhà Giáo Chủ Khamenei!,Bình Chiến Sự,2026-01-14T03:49:06Z,VN,22,News&Politics,vi,PT18M26S,265403,6301,478
etcFkvNJBj0,"99-year-old Toronto woman shovels driveway, says she hasn't seen so much snow in 20 years",Global News,2026-01-17T00:59:20Z,CA,25,News&Politics,en-CA,PT3M36S,265050,1369,483
42lTdHP0G8Y,What's edging Canada and China close? | Inside Story,Al Jazeera English,2026-01-17T17:30:00Z,CA,25,News&Politics,en,PT28M41S,264739,3405,1239
ZejH2NRG-eY,"Thomas Massie IN STUDIO: Iran War, Venezuela, Epstein Coverup",Breaking Points,2026-01-14T19:00:41Z,US,25,News&Politics,en-US,PT26M25S,262589,11523,1346
mEHamGWy4Qs,Đà Nẵng: Bắt tạm giam đối tượng trộm cắp hơn 600 triệu đồng tài sản,Đại Đoàn Kết TV,2026-01-14T04:00:53Z,VN,25,News&Politics,vi,PT17S,259879,938,0
hXEar8vBzFo,Sát ngày khai mạc Đại Hội 14: Tất cả hướng tới Tô Lâm?,Người Việt Daily News,2026-01-16T02:15:07Z,VN,25,News&Politics,vi,PT29M12S,256820,3738,325
5O9QcbmG2mE,"Minneapolis' police chief fears possible ""moment where it all explodes"" as ICE operation continues",60 Minutes,2026-01-19T00:08:24Z,US,25,News&Politics,en,PT13M38S,256774,5076,2447
RMxGbs7mWSk,Rapper Proclaims 'Christ Is King' as BBC Anchor Literally HISSES On Air | Christians RAGE: 'Demon…',Benny Johnson,2026-01-18T15:58:27Z,US,25,News&Politics,en-US,PT7M12S,255095,20206,2716
BejQC2iyEqk,A food delivery robot was struck by a Brightline train,NBC News,2026-01-16T21:13:58Z,US,25,News&Politics,en-US,PT14S,253551,7014,881
4NwuUONOAu8,Why New Zealand Abolished Farm Subsidies,Bloomberg Television,2026-01-10T13:00:10Z,NZ,25,News&Politics,en,PT12M54S,252789,3436,805
Oc0Mda6xpQQ,Trump signals Insurrection Act as ICE faces violent resistance,Fox Business,2026-01-15T15:30:31Z,US,25,News&Politics,en,PT7M35S,252512,7465,1812
EzaAPaRXAQ8,Trump HUMILIATED as Nobel Committee SHUTS DOWN Medal STUNT,Michael Cohen,2026-01-16T18:00:15Z,US,25,News&Politics,en,PT16M13S,252072,10382,2777
53hbF_TCWio,"Reports of 30,000 Protestors Killed | Jerusalem Dateline - January 16, 2026",CBN News,2026-01-16T23:00:08Z,US,25,News&Politics,en,PT23M29S,246739,5317,841
IYCnQNvi-Q8,WATCH: Furious protests at Iran embassy as Met Police ACCUSED of brutality against protesters,GBNews,2026-01-17T00:20:16Z,AU,25,News&Politics,en-GB,PT17M45S,246415,6103,3768
TxSMYi5z0ro,Ukrainian-made Robotic Complex With Twin AKs Controlled by Steam Deck #warinukraine,UNITED24,2026-01-18T18:00:35Z,NZ,25,News&Politics,en,PT26S,245450,8368,299
9qIm8uLEgfY,Breaking: Global Tensions Rise Over Greenland After U.S. Military Order,Geo Political Facts,2026-01-13T16:42:21Z,US,22,News&Politics,en,PT1M4S,245052,7400,529
42aVSDVoas4,Trước Tết 2026: Ai được nhận 1.000.000 đồng tiền mặt trước 15/12 âm lịch? 7 nhóm cần biết ngay,Sức Khỏe Tuổi Xế Tà,2026-01-18T11:30:00Z,VN,25,News&Politics,vi,PT15M30S,243504,1343,63
-wJHR7gidNs,Tin tức thời sự quốc tế mới nhất ngày: 19/1/2026| Tin Nóng Thế Giới 24h qua,Tin Toàn Cầu 365,2026-01-12T00:30:00Z,VN,25,News&Politics,vi,PT17M57S,242172,1502,185
NsTXmzlevtI,Donald Trump announces tariffs on UK and other European allies over Greenland support | ITV News,ITV News,2026-01-17T19:13:13Z,GB,25,News&Politics,en-GB,PT3M37S,239721,1384,3609
EdUpUm2c48I,"Noem defends Minnesota ICE operations, says judge's order ""didn't change anything""",Face the Nation,2026-01-18T16:14:23Z,US,25,News&Politics,en,PT13M39S,237089,3853,3734
sj_nOh-8SaY,Trump Threatens to Bomb U.S. Allies,Pod Save America,2026-01-14T01:00:46Z,NZ,25,News&Politics,en,PT12M28S,236689,6959,1280
EiQiXcWroGY,'Putin looks weak' as troop losses and US attacks 'humiliate' the Kremlin | Bill Browder,The Trump Report,2026-01-16T12:24:24Z,GB,25,News&Politics,en-GB,PT9M33S,236684,4188,592
nOjWw1zIh38,NEWS: Major internal concerns at CBS as network publishes unverified story pushing a narrative,Aaron Parnas,2026-01-16T13:24:15Z,US,22,News&Politics,en,PT1M1S,233496,27876,2494
0NGD66pk7EU,Ukraine HAMMERS Russian oil tankers and refineries as Putin's troops struggle in winter battles,The Sun,2026-01-16T18:00:01Z,AU,25,News&Politics,en-GB,PT11M5S,231271,5537,542
LMTL1mVjU9w,"Washington Week with The Atlantic full episode, Jan. 16, 2025",Washington Week PBS,2026-01-17T02:02:46Z,US,25,News&Politics,en-US,PT26M47S,226905,3698,0
MbXLRH4iTcM,ĐẠI HỘI 14: CHUYỆN GÌ SẼ XẢY RA TRONG 7 NGÀY?,BBC News Tiếng Việt,2026-01-19T07:31:07Z,VN,24,News&Politics,vi,PT10M47S,226669,1309,181
X7M1szU1Zn8,Ukraine’s Refinery Campaign: The Math Shows Whether PUTIN IS DONE,William Spaniel,2026-01-17T21:00:51Z,NZ,27,News&Politics,en,PT15M2S,225597,11850,901
c2AqfWmgzpA,UK politicians criticise Donald Trump’s plan to hit UK with tariffs over Greenland,Daily Record,2026-01-18T11:04:25Z,GB,25,News&Politics,en,PT57S,223153,569,1892
a7oWkPBn6MA,Now or Never: US Preps Iran Strikes,Preston Stewart ,2026-01-16T18:00:01Z,NZ,22,News&Politics,en-US,PT18M19S,221130,9510,2369
DHS_5zUU01o,John Cena's Breaking News | WWE | Logan Paul,FAN EXPO,2026-01-11T13:46:57Z,US,24,News&Politics,en,PT1M39S,220855,8679,297
pujqiiNnrBg,AFCON final penalty & 'shameful' walk-off incident analysed with Dermot Gallagher | Ref Watch,Sky Sports News,2026-01-19T10:15:11Z,GB,17,News&Politics,en,PT9M5S,216921,3512,1305
tok5_QKWq2g,"ICE Arresting U.S. Citizens, Using Banned Chokeholds: Explosive ProPublica Report",Democracy Now!,2026-01-16T19:00:35Z,GB,22,News&Politics,en,PT1M5S,213995,11008,878
v6vrIGjoUA4,Hài hước. Ông Trump nhận giải Nobel Hòa Bình. NATO mang 34 lính sang bảo vệ Greenland.,Tuấn Tiền Tỉ,2026-01-16T15:21:36Z,VN,25,News&Politics,vi,PT10M30S,213092,3272,458
JbOLLx8WFhs,BREAKING: LIVE CLASH Between PRO-ICE Right Wingers & Counter-Protesters | LIVE From Minneapolis,Status Coup News,2026-01-17T20:47:52Z,US,25,News&Politics,en,PT1H45M44S,211040,10079,1680
A8GmM9H7Afc,"Iran lại khiêu khích, Mỹ dồn quân chờ tấn công. Triều Tiên công khai coi thường Trung Quốc",Quân Sự Mở,2026-01-19T00:35:07Z,VN,25,News&Politics,vi,PT19M10S,205444,4214,168
b-7k6U_Idqk,Tin tức việt nam mới nhất ngày 19/1/2026 ✈ Tin Nóng Chính Trị Việt Nam và Thế Giới✈#TS24H,Góc Nhìn Thời Sự 24H,2026-01-19T04:35:09Z,VN,25,News&Politics,vi,PT20M42S,204886,1351,337
EDH3gT23huA,Tin tức thời sự quốc tế mới nhất ngày:19/1/2026|Tin Nóng Thế Giới 24h Qua |Podcast Việt Nam bản tin,VMEZ Tin Quốc Tế,2026-01-13T23:00:30Z,VN,25,News&Politics,vi,PT29M29S,204804,2266,318
02w299nfgvs,Massachusetts family awarded $500m forgolfiball damage to home. #news #breakingnews#shorts #foryou,Chatha,2026-01-13T03:47:39Z,US,22,News&Politics,en,PT1M1S,204701,1401,100
HttBiGLyO8s,PUTIN KHỞI ĐỘNG LẠI CHƯƠNG TRÌNH ĐƯA VŨ KHÍ HẠT NHÂN SANG CUBA ĐỂ ĐỐI PHÓ LẠI SỰ ĐE DỌA CỦA MỸ!,Chính Trị Gia,2026-01-11T10:59:14Z,VN,20,News&Politics,vi,PT1M,204105,3577,93
CVc5sH0QTyo,Loạt tướng Mỹ ở Qatar rơi vào tầm ngắm Iran; Pháp lần đầu cân nhắc rời NATO|An ninh thế giới|BNC Now,BNC Now,2026-01-18T09:30:14Z,VN,25,News&Politics,vi,PT28M3S,203740,1168,66
vpcTnsN16WA,"🔴15-01 : Mỹ Tấn Công Iran Bất Ngờ Hay Báo Trước , Tt Trump Đảo Chiều Và Thay Đổi Lớn",N10tv,2026-01-15T23:06:48Z,VN,25,News&Politics,vi,PT1H17M16S,203618,10489,652
aMIS7PavHzg,"Trump said he's not going to ""give up options"" 👀",The Mirror,2026-01-15T16:30:00Z,GB,25,News&Politics,en,PT22S,203064,2778,346
CjCo-YyQXlM,Toàn cảnh quốc tế:Tên lửa “quái vật” từ Iran ồ ạt cập bến Nga;Ông Putin khiến cả NATO chấn động,Nghệ An TV,2026-01-18T09:24:12Z,VN,22,News&Politics,vi,PT1H16M3S,202880,6358,1
oig1TVXTx1k,THỰC HƯ TRẦN CHÍ BỊ ÁP GIẢI VỀ TRUNG QUỐC: CHIÊU BÀI ‘SÁT NHÂN DIỆT KHẨU’ CỦA BẮC KINH?,Tri Thức Mới,2026-01-12T04:09:06Z,VN,25,News&Politics,vi,PT22M12S,202830,4017,295
s6NyK61CmXY,NASA Rolls SLS to Launch Complex 39B for Artemis II Moon Launch,NASASpaceflight,2026-01-17T23:30:52Z,GB,28,News&Politics,en,PT10H58M25S,201830,4834,25
tv8N5g9QSf4,Host Gets Visibly Angry as His Trap for Kristi Noem Backfires,The Rubin Report,2026-01-16T02:45:05Z,US,25,News&Politics,en,PT1M24S,201598,24774,1212
wVGYZhDs-wI,What happens to NATO if Trump grabs Greenland?,CBC News: The National,2026-01-15T03:04:35Z,CA,25,News&Politics,en-CA,PT6M45S,200387,1625,0
J3yuGGLBZ0k,Should Moldova and Romania Unite?,TLDR News EU,2026-01-17T10:30:13Z,GB,22,News&Politics,en-GB,PT8M32S,200131,9118,2051
niDYxC9XK3s,Meghan Markle Marriage Split Hell As Homesick Harry Quits USA | What Just Happened? Kevin O'Sullivan,TalkTV,2026-01-17T10:00:06Z,AU,25,News&Politics,en,PT50M15S,199713,5766,1451
cVcfLnvbRj4,BREAKING: European Union set to block Trump’s trade deal in retaliation to Trump tariffs.,Aaron Parnas,2026-01-17T21:45:24Z,GB,22,News&Politics,en,PT1M1S,199286,20883,1639
5h130PnIxnM,US president links Nobel snub to threats to take Greenland in letter to Norwegian PM,Sky News,2026-01-19T12:10:15Z,CA,25,News&Politics,en,PT5M22S,199285,4855,2210
9H9oQNnep6w,"Không chịu đi học, mẹ liền   báo công an",Báo Kinh tế & Đô thị,2026-01-16T02:59:34Z,VN,25,News&Politics,vi,PT32S,196435,4465,176
J3NKaS1b21o,Students United in Protest,NowThis Impact,2026-01-15T20:00:59Z,US,25,News&Politics,en,PT23S,194077,24322,2081
NVCy5pyXjIE,BREAKING - CANADA CHINA DROP TARIFFS! CHINESE EV'S ARE COMING! USA WILL BE FURIOUS,Claus Kellerman POV,2026-01-16T16:10:37Z,CA,25,News&Politics,en,PT9M43S,192246,12137,4659
uT7gKFIdUY8,"BREAKING: Trump Preparing a Crushing Blow on Iran? U.S. Assets Move In, Israel Braces | TBN Israel",TBN Israel,2026-01-18T22:00:53Z,AU,25,News&Politics,en,PT34M45S,191937,12153,1116
GsO5oaXRamw,UAW speaks out about Ford worker incident with Trump,CBS Detroit,2026-01-15T21:16:10Z,US,25,News&Politics,en,PT2M26S,189600,2478,1745
RuGs73DPwTk,“Enough is enough”: Europe hits back at Trump over Greenland | World News Tonight,TVP WORLD,2026-01-18T21:35:14Z,CA,25,News&Politics,en,PT30M39S,184321,2010,638
hLN-3FkAE4c,"Harold's Chicken CEO, founder's daughter, dies at age 55, family says",ABC 7 Chicago,2026-01-15T02:02:01Z,US,22,News&Politics,en,PT32S,182846,1115,280
4aLcZKyNFpc,Carrick's BIG Issue! INEOS Transfer Gamble! Man Utd News,The United Stand,2026-01-17T21:12:42Z,AU,17,News&Politics,en-US,PT59M55S,180284,3982,353
TaPNdz7IiQQ,Tiffany Cross Exposes How Media Normalized Attacks on Black Humanity in the Trump Era.,Roland S. Martin,2026-01-15T01:30:36Z,US,25,News&Politics,en-US,PT49M13S,177754,8187,722
k2ga_lbA_LE,"1h sáng BỊ XE MÁY TẠT ĐẦU trên đèo, tài xế xe tải có hành động '10 ĐIỂM KO CÓ NHƯNG' | Tin 3 Phút",TIN 3 PHÚT,2026-01-17T13:25:20Z,VN,22,News&Politics,vi,PT1M45S,176813,4312,133
tywdi1NjsxY,Killer Confession “I Killed 13 People” Mississippi Mass Shooting #breakingnews #bodycam,Shaneatra Speaks,2026-01-12T23:19:27Z,US,22,News&Politics,en,PT21S,176678,2690,220
2ZWaNo0jBog,Ukraine’s 3 Perfect Storms Are Colliding—Here’s the Link,Professor Gerdes Explains 🇺🇦 ,2026-01-14T15:04:24Z,NZ,25,News&Politics,en-US,PT15M59S,176514,13251,716
t2_ijD0_JRo,NEWS: France says it will ask Europe to implement trade bazooka against Trump.,Aaron Parnas,2026-01-18T14:27:26Z,CA,22,News&Politics,en,PT1M1S,173446,18853,1496
CV8jyjsIq3Q,Mayor Frey’s Wife Linked to Groups in $250M FRAUD Scandal ,Nellie Miranda,2026-01-18T00:30:13Z,US,24,News&Politics,en,PT12M28S,173326,11722,1667
QbGS5fRJEH0,A Cold War-era bunker on the UK coast is nearing collapse due to coastal erosion. #UK #BBCNews,BBC News,2026-01-18T10:43:19Z,GB,25,News&Politics,en-GB,PT15S,173316,3451,468
0kyu29I6VAQ,"U23 Jordan kéo sang khách sạn, nhảy nhót ăn mừng cùng u23 Việt Nam | Tin nhanh 24h #shor",TIN NHANH 24H ONLINE,2026-01-13T05:15:00Z,VN,24,News&Politics,vi,PT48S,171180,3109,47
fhUFy3JhKBU,"Israel Daily News - January 18, 2026 | Thousands Killed in Iran",ILTV Israel News,2026-01-18T18:00:06Z,CA,25,News&Politics,en,PT24M57S,170858,3582,546
jCAR-7OajjE,"MOSCOW SUFFERS DAMAGE IN HUGE ATTACK, US FORCES EVACUATE MIDDLE EAST! Breaking War News The Enforcer",The Enforcer,2026-01-17T07:12:07Z,NZ,19,News&Politics,en-US,PT3H59M22S,170023,6142,131
hCzHLGBmtUo,"Đánh Nhật Bản, Trung Quốc Ra Đòn Hiểm - Phá Độc Chiêu, ‘Hổ Giấy’ gặp Samurai!",Bình Quân Sự,2026-01-14T13:01:46Z,VN,25,News&Politics,vi,PT21M32S,168860,4493,201
YyPcwH3EnE8,“On Mossad’s Payroll”: Iran Unleashes Fury On US At UN Over Protests | APT,APT,2026-01-16T09:50:21Z,GB,25,News&Politics,zxx,PT32M48S,168375,4421,2716
19gNWpTPrxo,"Deadly protests: Iran supreme leader guilty of 'violence at levels never seen before,' Trump says",LiveNOW from FOX,2026-01-18T02:10:00Z,NZ,25,News&Politics,en,PT11M17S,168086,2990,778
xyjNafcNUWQ,Tin chấn động: Mỹ sẽ hành động trong vòng 24h nữa tại Iran? - Ngày 15/01/2026...,ĐTN - Thời Sự Biển Đông ,2026-01-15T13:03:20Z,VN,19,News&Politics,vi,PT47M15S,167892,8733,502
guV6BZdyh2M,Susie Wiles and the Quiet Fracture Inside Trumpworld | Best of Lincoln Square,Lincoln Square,2026-01-17T02:03:20Z,US,25,News&Politics,en-US,PT12M,167360,8628,754
OZXRZXLR7HA,Minneapolis Police Chief Destroys Liberal Mayor – No Way Out,Explain America,2026-01-17T21:00:00Z,US,25,News&Politics,en,PT3M46S,167249,9379,714
W98_vv4IyN0,"Prime Minister Mark Carney announces deal with China on EVs, canola tariffs – January 16, 2026",cpac,2026-01-16T09:02:49Z,CA,25,News&Politics,en-CA,PT44M43S,165823,3722,0
1ziu2EPBB_Q,Bầu Đoàn Chủ tịch Đại hội XIV gồm 16 Ủy viên Bộ Chính trị | Tin nhanh,Báo Pháp Luật TP HCM,2026-01-19T06:05:00Z,VN,25,News&Politics,vi,PT10M52S,165502,494,0
8CTp2TnOseM,Trump PARALYZED on Live TV as Judge UNSEALS Epstein Files,Novatos na Cozinha,2026-01-13T03:45:45Z,NZ,25,News&Politics,en,PT10M17S,165487,4948,697
GyF69S3yayU,Putin Just Received Terrible News! Moscow Can’t Believe What Poland Just Did – Brilliant Move!,PPR GLOBAL,2026-01-18T14:56:31Z,GB,25,News&Politics,en-US,PT13M52S,164725,6003,220
GwMMCBoThqA,"MỸ ĐÒI ĐÁNH CUBA, VIỆT NAM NÓI 1 CÂU KHIẾN CẢ THẾ GIỚI NGỠ NGÀNG",4E TIN TỨC NÓNG,2026-01-16T00:00:17Z,VN,22,News&Politics,vi,PT10M41S,163604,1983,511
sBH-C5zCcuM,"NÓNG! NATO báo động đỏ Mỹ đã tấn công Iran, dàn máy bay ném bom ồ ạt cất cánh, thế giới cực choáng",HTD News,2026-01-17T22:01:00Z,VN,25,News&Politics,vi,PT16M23S,160522,3610,148
zK49_DhvwJg,Thiếu tướng Lê Văn Cương:Chiến tranh sẽ kết thúc nếu Nga phóng cùng lúc 10 quả Oreshnik sang Ukraine,Vietnam Plus,2026-01-12T12:31:37Z,VN,25,News&Politics,vi,PT43M51S,160488,2985,128
5hhaIe716F8,Counterprotesters force pardoned Jan. 6 rioter Jake Lang to leave rally in Minneapolis,Associated Press,2026-01-18T02:20:00Z,US,25,News&Politics,en,PT1M4S,160050,1235,1864
U-9KK9y7vpE,Trump’s Big Green Bluff: What’s Behind the Tariff Threat,William Spaniel,2026-01-18T18:19:38Z,GB,27,News&Politics,en,PT14M50S,156000,8902,2011
h_W7vJoq5O8,Trump’s Greenland Scheme BACKFIRES... US Allies PUSH BACK,Rebel HQ,2026-01-17T19:15:00Z,GB,25,News&Politics,en,PT8M29S,155593,5972,1717
EsQ7ZqXsb54,Lefties Losing It: Minnesota rioters storm church after falsely claiming pastor was ICE agent,Sky News Australia,2026-01-19T08:11:40Z,US,25,News&Politics,en,PT19M17S,154971,8554,2403
mUJTVGjR7b4,Trump LOSES IT as Congress REJECTS His SHOCKING THREATS,Katie Phang,2026-01-14T18:31:18Z,NZ,25,News&Politics,en-US,PT24M1S,152135,12314,1237
LOzdC48JDEM,"SÁNG 19/1: Đường ở TPHCM gãy đôi, tạo hố sâu 5m; Greenland bùng phát biểu tình, phản đối sáp nhập Mỹ",KHỎE TỰ NHIÊN,2026-01-18T23:30:00Z,VN,26,News&Politics,vi,PT13M28S,152049,1956,114
EGuyyLJZnis,Josh Hawley EXPOSES Extremist NGO Fraud That STOLE Money From Tax Payer REFUGEE Funds,Darkins Breaking News,2026-01-17T17:00:28Z,US,25,News&Politics,en-US,PT6M26S,150115,3432,549
nSnH8e2K1T0,He got destroyed! 🤣,Mark Kaye,2026-01-16T15:18:50Z,US,25,News&Politics,en-US,PT1M46S,149628,15714,777
HRX9t3Z6TP4,"LIVE: Senate Blue Ribbon Panel resumes hearing on flood control anomalies | January 19, 2026",Bilyonaryo News Channel,2026-01-19T11:35:39Z,NZ,25,News&Politics,fil,PT6H45M59S,148161,827,7
1LdCPPOCut4,"Nhìn U23 Việt Nam Gặp Trung Quốc Ở Bán Kết, Madam Pang Bất Ngờ Nói Lời ‘KHẨN CẦU’ Dậy Sóng Châu Á!",Bóng Đá STV,2026-01-18T08:30:16Z,VN,17,News&Politics,vi,PT19M38S,148111,2348,373
MFlQbcUjIDk,JUST IN: Carney Issues STRICT Warning to Trump from Qatar's Media Briefing,Canada Today,2026-01-19T01:05:22Z,AU,25,News&Politics,en,PT11M53S,147864,5900,1122
xoGDhNCKSfA,ANOTHER Labour U-Turn as Starmer set to row back on digital ID cards,GBNews,2026-01-13T18:59:44Z,GB,25,News&Politics,en-GB,PT42S,147450,5700,1140
97a82mpMYqM,US Seizes Russia’s Shadow Fleet 🇺🇸🚢🇷🇺,Beyond Borders,2026-01-17T15:15:03Z,US,27,News&Politics,en,PT1M1S,147004,4811,136
HPoXpbKyi_8,"UNTV: C-NEWS | January 19, 2026",UNTV News and Rescue,2026-01-19T05:23:05Z,NZ,25,News&Politics,en,PT46M8S,146765,1268,227
9OY0AHvkMpc,"Trump’s Greenland threats aren't real, but they're offensive: John Bolton | NewsNation Prime",NewsNation,2026-01-19T01:53:57Z,GB,25,News&Politics,en,PT5M25S,144811,2938,1196
anRtyvZYjo8,"Piers Claims ICE is out of Control, Then Patrick Bet David Fires Back Hard!",SaharTV,2026-01-18T21:48:37Z,AU,24,News&Politics,en-US,PT13M2S,144719,4436,866
w3gov3H-oiQ,"Major emergency unfolding on the Great Ocean Road, freak deluge wipes out coastal towns | 7NEWS",7NEWS Australia,2026-01-15T07:23:21Z,AU,25,News&Politics,en-AU,PT6M32S,144590,806,0
vwMyk_xXSHE,"Nga Đưa Đội Thợ Lặn Tinh Nhuệ Tới Bắc Cực, Sẵn Sàng Tác Chiến Tức Thời || Bàn Cờ Quân Sự",Bàn Cờ Quân Sự,2026-01-17T05:02:31Z,VN,19,News&Politics,vi,PT14M29S,143247,1685,89
G0Yo2SmcSg8,BREAKING: Every Republican Turns on Trump Over Greenland in HISTORIC Rebuke,Aaron Parnas,2026-01-18T22:15:00Z,NZ,22,News&Politics,en,PT8M6S,141023,13523,2075
_CiNq5lfZ9o,"Thầy Kim Tự Tin Chốt Sớm Đội Hình, Tung Bài Tẩy Khoan Thủng Hàng Thủ Trung Quốc, Cả Châu Á Ngỡ Ngàng",TIN BÓNG ĐÁ VN,2026-01-18T22:00:30Z,VN,17,News&Politics,vi,PT12M27S,140691,593,49
yrb2c_x_sFA,China's Embarrassing Belt and Road Disaster - 2 Railways Collapse in Thailand - Episode #298,The China Show,2026-01-17T00:21:23Z,AU,25,News&Politics,en-US,PT1H42M5S,140264,13158,1116
jjn0pWy4mG0,Ontario Goes NUCLEAR On Carney—Poilievre SEIZES the Moment,The Elev8 Podcast,2026-01-16T19:20:29Z,CA,25,News&Politics,en,PT17M25S,139527,11272,2906
kR5pQSb9YWE,Doug Ford Has a MELT DOWN—SNAPS & Gets SCHOOLED by Conservative Leader on Live TV,Jasmin Laine,2026-01-16T00:01:02Z,CA,25,News&Politics,en,PT18M58S,138341,12262,1723
CD1a-ZxN04w,"BẢN TIN: Đường TPHCM bất ngờ gãy đôi sau tiếng nổ, phong tỏa cả hiện trường rộng lớn",Tiền Phong TV,2026-01-18T09:07:01Z,VN,25,News&Politics,vi,PT30M47S,138099,1288,20
mGmhe9JOwxI,Trump to hit UK with tariffs over defence of Greenland | Breaking,LBC,2026-01-17T17:11:40Z,GB,25,News&Politics,en-GB,PT19S,137561,2033,938
7IyVjmXouKg,Lời kể rùng rợn từ cận vệ Maduro phơi bày khoảng cách sức mạnh quân sự Hoa Kỳ…#nguyenhienus,Yến Sào Yến Đan,2026-01-11T16:38:30Z,VN,22,News&Politics,vi,PT2M12S,136536,2765,64
VOuRX7D5JxI,Media Spin On Emergencies Act Ruling Backfires When Conservative Says Government Should Pay Victims,Northern Perspective,2026-01-17T20:14:56Z,CA,25,News&Politics,en,PT20M40S,136076,11108,3024
